poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage
79412,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,rv,2024-11-05,general,Kamala Harris,45
79412,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,rv,2024-11-05,general,Donald Trump,44
79412,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,lv,2024-11-05,general,Kamala Harris,45
79412,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,lv,2024-11-05,general,Ron DeSantis,41
79412,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,rv,2024-11-05,general,Kamala Harris,45
79412,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,rv,2024-11-05,general,Ron DeSantis,39
79412,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,lv,2024-11-05,general,Kamala Harris,43
79412,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,lv,2024-11-05,general,Ron DeSantis,42
79412,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,rv,2024-11-05,general,Kamala Harris,43
79412,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-07-15,2022-07-18,1022,rv,2024-11-05,general,Ron DeSantis,40
79488,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2022-07-15,2022-07-16,635,a,2024-11-05,general,Kamala Harris,47
79488,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2022-07-15,2022-07-16,635,a,2024-11-05,general,Donald Trump,53
79488,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2022-07-15,2022-07-16,635,a,2024-11-05,general,Kamala Harris,46
79488,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2022-07-15,2022-07-16,635,a,2024-11-05,general,Mike Pence,54
79488,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2022-07-15,2022-07-16,635,a,2024-11-05,general,Kamala Harris,47
79488,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2022-07-15,2022-07-16,635,a,2024-11-05,general,Ron DeSantis,53
79426,1347,Cygnal,DEM,Iowans for Tax Relief Foundation,2.1,-1.1,IVR/Text-to-Web,Iowa,2022-07-13,2022-07-14,600,lv,2024-11-05,general,Kamala Harris,39.7
79426,1347,Cygnal,REP,Iowans for Tax Relief Foundation,2.1,-1.1,IVR/Text-to-Web,Iowa,2022-07-13,2022-07-14,600,lv,2024-11-05,general,Donald Trump,51.1
79396,1250,Trafalgar Group,DEM,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,NA,2022-07-11,2022-07-14,1085,lv,2024-11-05,general,Kamala Harris,42.6
79396,1250,Trafalgar Group,REP,NA,0.7,0.6,IVR/Live Phone/Text/Online Panel/Email,NA,2022-07-11,2022-07-14,1085,lv,2024-11-05,general,Donald Trump,47.9
79359,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-07-08,2022-07-11,1672,a,2024-11-05,general,Kamala Harris,39
79359,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-07-08,2022-07-11,1672,a,2024-11-05,general,Donald Trump,40
79359,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-07-08,2022-07-11,1261,rv,2024-11-05,general,Kamala Harris,44
79359,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-07-08,2022-07-11,1261,rv,2024-11-05,general,Donald Trump,43
79362,1102,Emerson,DEM,KLAS-TV Las Vegas | The Hill,2.9,-1.1,IVR/Online Panel/Text-to-Web,Nevada,2022-07-07,2022-07-10,2000,rv,2024-11-05,general,Kamala Harris,40.1
79362,1102,Emerson,REP,KLAS-TV Las Vegas | The Hill,2.9,-1.1,IVR/Online Panel/Text-to-Web,Nevada,2022-07-07,2022-07-10,2000,rv,2024-11-05,general,Donald Trump,43
79362,1102,Emerson,DEM,KLAS-TV Las Vegas | The Hill,2.9,-1.1,IVR/Online Panel/Text-to-Web,Nevada,2022-07-07,2022-07-10,2000,rv,2024-11-05,general,Kamala Harris,38.4
79362,1102,Emerson,REP,KLAS-TV Las Vegas | The Hill,2.9,-1.1,IVR/Online Panel/Text-to-Web,Nevada,2022-07-07,2022-07-10,2000,rv,2024-11-05,general,Ron DeSantis,42.8
79385,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-07-09,2022-07-09,1500,rv,2024-11-05,general,Kamala Harris,33
79385,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-07-09,2022-07-09,1500,rv,2024-11-05,general,Donald Trump,36
79385,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-07-09,2022-07-09,1500,rv,2024-11-05,general,Kamala Harris,33
79385,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-07-09,2022-07-09,1500,rv,2024-11-05,general,Donald Trump,37
79385,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-07-09,2022-07-09,1078,lv,2024-11-05,general,Kamala Harris,41
79385,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-07-09,2022-07-09,1078,lv,2024-11-05,general,Donald Trump,43
79385,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-07-09,2022-07-09,1078,lv,2024-11-05,general,Kamala Harris,39
79385,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-07-09,2022-07-09,1078,lv,2024-11-05,general,Donald Trump,43
79337,1424,Siena/NYT,DEM,NA,3,-1.5,Live Phone,NA,2022-07-05,2022-07-07,849,rv,2024-11-05,general,Kamala Harris,44
79337,1424,Siena/NYT,REP,NA,3,-1.5,Live Phone,NA,2022-07-05,2022-07-07,849,rv,2024-11-05,general,Donald Trump,41
79300,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-06-29,2022-06-30,1308,rv,2024-11-05,general,Kamala Harris,40
79300,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-06-29,2022-06-30,1308,rv,2024-11-05,general,Donald Trump,43
79300,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-06-29,2022-06-30,1308,rv,2024-11-05,general,Kamala Harris,39
79300,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-06-29,2022-06-30,1308,rv,2024-11-05,general,Donald Trump,45
79300,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-06-29,2022-06-30,1308,rv,2024-11-05,general,Kamala Harris,39
79300,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-06-29,2022-06-30,1308,rv,2024-11-05,general,Ron DeSantis,37
79294,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel,NA,2022-06-28,2022-06-29,1271,rv,2024-11-05,general,Kamala Harris,39.3
79294,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel,NA,2022-06-28,2022-06-29,1271,rv,2024-11-05,general,Donald Trump,43.9
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Kamala Harris,42
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Donald Trump,40
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Kamala Harris,41
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Ron DeSantis,37
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Kamala Harris,41
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Donald Trump,41
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Kamala Harris,41
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Ron DeSantis,37
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Gavin Newsom,40
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Donald Trump,39
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Gavin Newsom,39
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1630,a,2024-11-05,general,Ron DeSantis,36
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Kamala Harris,46
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Donald Trump,43
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Kamala Harris,45
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Ron DeSantis,42
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Kamala Harris,44
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Donald Trump,45
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Kamala Harris,45
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Ron DeSantis,43
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Gavin Newsom,45
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Donald Trump,43
79249,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Gavin Newsom,43
79249,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-24,2022-06-27,1239,rv,2024-11-05,general,Ron DeSantis,42
79234,294,McLaughlin,DEM,NA,0.5,1.6,Online Panel,NA,2022-06-17,2022-06-22,1000,lv,2024-11-05,general,Kamala Harris,44
79234,294,McLaughlin,REP,NA,0.5,1.6,Online Panel,NA,2022-06-17,2022-06-22,1000,lv,2024-11-05,general,Donald Trump,49
79234,294,McLaughlin,DEM,NA,0.5,1.6,Online Panel,NA,2022-06-17,2022-06-22,1000,lv,2024-11-05,general,Kamala Harris,42
79234,294,McLaughlin,REP,NA,0.5,1.6,Online Panel,NA,2022-06-17,2022-06-22,1000,lv,2024-11-05,general,Donald Trump,50
79197,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,lv,2024-11-05,general,Kamala Harris,45
79197,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,lv,2024-11-05,general,Donald Trump,43
79197,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,lv,2024-11-05,general,Kamala Harris,39
79197,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,lv,2024-11-05,general,Donald Trump,40
79197,1302,Echelon Insights,IND,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,lv,2024-11-05,general,Matthew David McConaughey,11
79197,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,rv,2024-11-05,general,Kamala Harris,44
79197,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,rv,2024-11-05,general,Donald Trump,44
79197,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,rv,2024-11-05,general,Kamala Harris,38
79197,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,rv,2024-11-05,general,Donald Trump,39
79197,1302,Echelon Insights,IND,NA,2.7,-0.8,Online Panel,NA,2022-06-17,2022-06-20,1030,rv,2024-11-05,general,Matthew David McConaughey,12
79206,525,U. New Hampshire,DEM,NA,2.6,-0.3,Probability Panel,New Hampshire,2022-06-16,2022-06-20,845,lv,2024-11-05,general,Kamala Harris,50
79206,525,U. New Hampshire,REP,NA,2.6,-0.3,Probability Panel,New Hampshire,2022-06-16,2022-06-20,845,lv,2024-11-05,general,Donald Trump,43
79206,525,U. New Hampshire,DEM,NA,2.6,-0.3,Probability Panel,New Hampshire,2022-06-16,2022-06-20,845,lv,2024-11-05,general,Kamala Harris,46
79206,525,U. New Hampshire,REP,NA,2.6,-0.3,Probability Panel,New Hampshire,2022-06-16,2022-06-20,845,lv,2024-11-05,general,Ron DeSantis,47
79185,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-06-15,2022-06-15,1500,rv,2024-11-05,general,Kamala Harris,33
79185,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-06-15,2022-06-15,1500,rv,2024-11-05,general,Donald Trump,33
79185,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-06-15,2022-06-15,1500,rv,2024-11-05,general,Kamala Harris,33
79185,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-06-15,2022-06-15,1500,rv,2024-11-05,general,Donald Trump,35
79185,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-06-15,2022-06-15,1064,lv,2024-11-05,general,Kamala Harris,38
79185,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-06-15,2022-06-15,1064,lv,2024-11-05,general,Donald Trump,41
79185,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-06-15,2022-06-15,1064,lv,2024-11-05,general,Kamala Harris,37
79185,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-06-15,2022-06-15,1064,lv,2024-11-05,general,Donald Trump,43
79205,1234,U. Massachusetts - Lowell,DEM,NA,2.9,-1,Online Panel,Massachusetts,2022-06-07,2022-06-15,1000,lv,2024-11-05,general,Kamala Harris,60
79205,1234,U. Massachusetts - Lowell,REP,NA,2.9,-1,Online Panel,Massachusetts,2022-06-07,2022-06-15,1000,lv,2024-11-05,general,Donald Trump,31
79180,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-10,2022-06-13,1541,a,2024-11-05,general,Kamala Harris,39
79180,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-10,2022-06-13,1541,a,2024-11-05,general,Donald Trump,42
79180,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-06-10,2022-06-13,1243,rv,2024-11-05,general,Kamala Harris,42
79180,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-06-10,2022-06-13,1243,rv,2024-11-05,general,Donald Trump,44
79146,1702,Blueprint Polling,DEM,NA,2.4,-0.3,Live Phone,Texas,2022-06-08,2022-06-10,603,lv,2024-11-05,general,Kamala Harris,38.3
79146,1702,Blueprint Polling,REP,NA,2.4,-0.3,Live Phone,Texas,2022-06-08,2022-06-10,603,lv,2024-11-05,general,Donald Trump,44
79159,1516,East Carolina University,DEM,NA,2.6,-0.5,IVR/Online Panel/Text-to-Web,Georgia,2022-06-06,2022-06-09,868,rv,2024-11-05,general,Kamala Harris,40.2
79159,1516,East Carolina University,REP,NA,2.6,-0.5,IVR/Online Panel/Text-to-Web,Georgia,2022-06-06,2022-06-09,868,rv,2024-11-05,general,Donald Trump,46.7
79079,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-30,2022-05-30,1500,rv,2024-11-05,general,Kamala Harris,33
79079,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-30,2022-05-30,1500,rv,2024-11-05,general,Donald Trump,37
79079,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-30,2022-05-30,1500,rv,2024-11-05,general,Kamala Harris,36
79079,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-30,2022-05-30,1500,rv,2024-11-05,general,Donald Trump,41
79079,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-30,2022-05-30,1173,lv,2024-11-05,general,Kamala Harris,38
79079,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-30,2022-05-30,1173,lv,2024-11-05,general,Donald Trump,42
79079,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-30,2022-05-30,1173,lv,2024-11-05,general,Kamala Harris,40
79079,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-30,2022-05-30,1173,lv,2024-11-05,general,Donald Trump,46
79041,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel,NA,2022-05-24,2022-05-25,1148,rv,2024-11-05,general,Kamala Harris,41.8
79041,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel,NA,2022-05-24,2022-05-25,1148,rv,2024-11-05,general,Donald Trump,44.4
79041,1102,Emerson,UNK,NA,2.9,-1.1,IVR/Online Panel,NA,2022-05-24,2022-05-25,1148,rv,2024-11-05,general,Elon Reeve Musk,29.3
79041,1102,Emerson,UNK,NA,2.9,-1.1,IVR/Online Panel,NA,2022-05-24,2022-05-25,1148,rv,2024-11-05,general,Mark Cuban,20.3
79024,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-05-20,2022-05-23,1020,rv,2024-11-05,general,Kamala Harris,44
79024,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-05-20,2022-05-23,1020,rv,2024-11-05,general,Donald Trump,44
79024,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2022-05-20,2022-05-23,1020,lv,2024-11-05,general,Kamala Harris,45
79024,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2022-05-20,2022-05-23,1020,lv,2024-11-05,general,Donald Trump,44
79013,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-05-19,2022-05-22,1573,a,2024-11-05,general,Kamala Harris,42
79013,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-05-19,2022-05-22,1573,a,2024-11-05,general,Donald Trump,39
79013,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2022-05-19,2022-05-22,1360,rv,2024-11-05,general,Kamala Harris,44
79013,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2022-05-19,2022-05-22,1360,rv,2024-11-05,general,Donald Trump,42
78997,1516,East Carolina University,DEM,NA,2.6,-0.5,Online Panel/Text-to-Web,North Carolina,2022-05-19,2022-05-20,635,rv,2024-11-05,general,Kamala Harris,37.2
78997,1516,East Carolina University,REP,NA,2.6,-0.5,Online Panel/Text-to-Web,North Carolina,2022-05-19,2022-05-20,635,rv,2024-11-05,general,Donald Trump,46.4
79016,1508,Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-05-18,2022-05-19,1963,rv,2024-11-05,general,Kamala Harris,42
79016,1508,Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-05-18,2022-05-19,1963,rv,2024-11-05,general,Donald Trump,45
79016,1508,Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-05-18,2022-05-19,1963,rv,2024-11-05,general,Kamala Harris,40
79016,1508,Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-05-18,2022-05-19,1963,rv,2024-11-05,general,Donald Trump,47
79016,1508,Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-05-18,2022-05-19,1963,rv,2024-11-05,general,Kamala Harris,41
79016,1508,Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2022-05-18,2022-05-19,1963,rv,2024-11-05,general,Ron DeSantis,38
78993,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-17,2022-05-17,1500,rv,2024-11-05,general,Kamala Harris,35
78993,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-17,2022-05-17,1500,rv,2024-11-05,general,Donald Trump,36
78993,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-17,2022-05-17,1500,rv,2024-11-05,general,Kamala Harris,33
78993,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-17,2022-05-17,1500,rv,2024-11-05,general,Donald Trump,37
78993,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-17,2022-05-17,1120,lv,2024-11-05,general,Kamala Harris,39
78993,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-17,2022-05-17,1120,lv,2024-11-05,general,Donald Trump,42
78993,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-17,2022-05-17,1120,lv,2024-11-05,general,Kamala Harris,37
78993,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-17,2022-05-17,1120,lv,2024-11-05,general,Donald Trump,44
78994,1702,Blueprint Polling,DEM,NA,2.4,-0.3,Live Phone,Arizona,2022-05-12,2022-05-16,608,lv,2024-11-05,general,Kamala Harris,40.8
78994,1702,Blueprint Polling,REP,NA,2.4,-0.3,Live Phone,Arizona,2022-05-12,2022-05-16,608,lv,2024-11-05,general,Donald Trump,40.7
78972,460,SurveyUSA,DEM,Gray Television | KOAM,2.8,-1.3,Online Panel,Missouri,2022-05-11,2022-05-15,1782,rv,2024-11-05,general,Kamala Harris,35
78972,460,SurveyUSA,REP,Gray Television | KOAM,2.8,-1.3,Online Panel,Missouri,2022-05-11,2022-05-15,1782,rv,2024-11-05,general,Donald Trump,50
78975,1102,Emerson,DEM,The Hill,2.9,-1.1,IVR/Online Panel,Connecticut,2022-05-10,2022-05-11,1000,rv,2024-11-05,general,Kamala Harris,50.8
78975,1102,Emerson,REP,The Hill,2.9,-1.1,IVR/Online Panel,Connecticut,2022-05-10,2022-05-11,1000,rv,2024-11-05,general,Donald Trump,38.1
78898,399,Rasmussen,DEM,Heartland Institute,2.1,-0.5,IVR/Online Panel,NA,2022-04-28,2022-05-02,1004,lv,2024-11-05,general,Kamala Harris,36
78898,399,Rasmussen,REP,Heartland Institute,2.1,-0.5,IVR/Online Panel,NA,2022-04-28,2022-05-02,1004,lv,2024-11-05,general,Donald Trump,50
78898,399,Rasmussen,DEM,Heartland Institute,2.1,-0.5,IVR/Online Panel,NA,2022-04-28,2022-05-02,1004,lv,2024-11-05,general,Kamala Harris,35
78898,399,Rasmussen,REP,Heartland Institute,2.1,-0.5,IVR/Online Panel,NA,2022-04-28,2022-05-02,1004,lv,2024-11-05,general,Ron DeSantis,46
78899,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-01,2022-05-01,1500,rv,2024-11-05,general,Kamala Harris,37
78899,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-01,2022-05-01,1500,rv,2024-11-05,general,Donald Trump,36
78899,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-01,2022-05-01,1096,lv,2024-11-05,general,Kamala Harris,40
78899,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-01,2022-05-01,1096,lv,2024-11-05,general,Donald Trump,44
78899,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-01,2022-05-01,1500,rv,2024-11-05,general,Kamala Harris,36
78899,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-01,2022-05-01,1500,rv,2024-11-05,general,Donald Trump,36
78899,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2022-05-01,2022-05-01,1096,lv,2024-11-05,general,Kamala Harris,39
78899,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2022-05-01,2022-05-01,1096,lv,2024-11-05,general,Donald Trump,43
78857,461,Susquehanna,DEM,The Federalist,2.3,-0.3,Live Phone,NA,2022-04-19,2022-04-27,800,lv,2024-11-05,general,Kamala Harris,48
78857,461,Susquehanna,REP,The Federalist,2.3,-0.3,Live Phone,NA,2022-04-19,2022-04-27,800,lv,2024-11-05,general,Donald Trump,46
78857,461,Susquehanna,DEM,The Federalist,2.3,-0.3,Live Phone,NA,2022-04-19,2022-04-27,800,lv,2024-11-05,general,Kamala Harris,49
78857,461,Susquehanna,REP,The Federalist,2.3,-0.3,Live Phone,NA,2022-04-19,2022-04-27,800,lv,2024-11-05,general,Donald Trump,46
78856,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel,NA,2022-04-25,2022-04-26,1000,rv,2024-11-05,general,Kamala Harris,41.9
78856,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel,NA,2022-04-25,2022-04-26,1000,rv,2024-11-05,general,Donald Trump,43.4
78860,294,McLaughlin,DEM,NA,0.5,1.6,Online Panel,NA,2022-04-22,2022-04-26,1000,lv,2024-11-05,general,Kamala Harris,43
78860,294,McLaughlin,REP,NA,0.5,1.6,Online Panel,NA,2022-04-22,2022-04-26,1000,lv,2024-11-05,general,Donald Trump,50
78860,294,McLaughlin,DEM,NA,0.5,1.6,Online Panel,NA,2022-04-22,2022-04-26,1000,lv,2024-11-05,general,Kamala Harris,41
78860,294,McLaughlin,REP,NA,0.5,1.6,Online Panel,NA,2022-04-22,2022-04-26,1000,lv,2024-11-05,general,Donald Trump,51
78860,294,McLaughlin,DEM,NA,0.5,1.6,Online Panel,NA,2022-04-22,2022-04-26,1000,lv,2024-11-05,general,Pete Buttigieg,39
78860,294,McLaughlin,REP,NA,0.5,1.6,Online Panel,NA,2022-04-22,2022-04-26,1000,lv,2024-11-05,general,Donald Trump,49
78860,294,McLaughlin,DEM,NA,0.5,1.6,Online Panel,NA,2022-04-22,2022-04-26,1000,lv,2024-11-05,general,Philip Murphy,33
