poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage,PollRecency
82930,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-05-29,2023-06-01,1496,rv,2024-11-05,general,Kamala Harris,39,509
82932,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1500,rv,2024-11-05,general,Kamala Harris,40,507
82932,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1500,rv,2024-11-05,general,Donald Trump,37,507
82932,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1500,rv,2024-11-05,general,Kamala Harris,43,507
82932,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1500,rv,2024-11-05,general,Kamala Harris,38,507
82932,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1500,rv,2024-11-05,general,Donald Trump,39,507
82932,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1207,lv,2024-11-05,general,Kamala Harris,45,507
82932,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1207,lv,2024-11-05,general,Donald Trump,41,507
82932,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1207,lv,2024-11-05,general,Kamala Harris,48,507
82932,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1207,lv,2024-11-05,general,Kamala Harris,42,507
82932,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-05-31,2023-05-31,1207,lv,2024-11-05,general,Donald Trump,43,507
83767,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-29,2023-05-31,5000,rv,2024-11-05,general,Kamala Harris,43,509
83767,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-29,2023-05-31,5000,rv,2024-11-05,general,Donald Trump,42,509
82912,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-05-27,2023-05-31,1500,a,2024-11-05,general,Kamala Harris,39,511
82912,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-05-27,2023-05-31,1500,a,2024-11-05,general,Donald Trump,39,511
82912,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-05-27,2023-05-31,1313,rv,2024-11-05,general,Kamala Harris,43,511
82912,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-05-27,2023-05-31,1313,rv,2024-11-05,general,Donald Trump,40,511
83768,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-28,2023-05-30,5000,rv,2024-11-05,general,Kamala Harris,42,510
83768,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-28,2023-05-30,5000,rv,2024-11-05,general,Donald Trump,43,510
82927,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2023-05-25,2023-05-30,1015,rv,2024-11-05,general,Kamala Harris,48,513
82927,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2023-05-25,2023-05-30,1015,rv,2024-11-05,general,Donald Trump,41,513
82927,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2023-05-25,2023-05-30,1011,rv,2024-11-05,general,Kamala Harris,46,513
83769,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-27,2023-05-29,5000,rv,2024-11-05,general,Kamala Harris,42,511
83769,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-27,2023-05-29,5000,rv,2024-11-05,general,Donald Trump,44,511
82903,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-26,2023-05-28,6000,rv,2024-11-05,general,Kamala Harris,43,512
82903,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-26,2023-05-28,6000,rv,2024-11-05,general,Donald Trump,43,512
82903,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-26,2023-05-28,6000,rv,2024-11-05,general,Kamala Harris,43,512
82911,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2023-05-26,2023-05-28,1000,a,2024-11-05,general,Kamala Harris,36.7,512
82911,1709,Big Village,REP,NA,1.2,1.7,Online Panel,NA,2023-05-26,2023-05-28,1000,a,2024-11-05,general,Donald Trump,42.9,512
82911,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2023-05-26,2023-05-28,853,rv,2024-11-05,general,Kamala Harris,40.4,512
82911,1709,Big Village,REP,NA,1.2,1.7,Online Panel,NA,2023-05-26,2023-05-28,853,rv,2024-11-05,general,Donald Trump,45.3,512
82911,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2023-05-26,2023-05-28,1000,a,2024-11-05,general,Kamala Harris,36,512
82911,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2023-05-26,2023-05-28,853,rv,2024-11-05,general,Kamala Harris,39.1,512
82924,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-25,2023-05-27,5700,rv,2024-11-05,general,Kamala Harris,43,513
82924,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-25,2023-05-27,5700,rv,2024-11-05,general,Donald Trump,43,513
82924,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-25,2023-05-27,5700,rv,2024-11-05,general,Kamala Harris,43,513
82915,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-24,2023-05-27,1961,rv,2024-11-05,general,Kamala Harris,44,514
83770,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-24,2023-05-26,5000,rv,2024-11-05,general,Kamala Harris,43,514
83770,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-24,2023-05-26,5000,rv,2024-11-05,general,Donald Trump,43,514
83771,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-23,2023-05-25,5000,rv,2024-11-05,general,Kamala Harris,43,515
83771,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-23,2023-05-25,5000,rv,2024-11-05,general,Donald Trump,43,515
82897,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2023-05-22,2023-05-25,1035,lv,2024-11-05,general,Kamala Harris,46,516
82897,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2023-05-22,2023-05-25,1035,lv,2024-11-05,general,Donald Trump,44,516
82897,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2023-05-22,2023-05-25,1035,lv,2024-11-05,general,Kamala Harris,46,516
82897,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2023-05-22,2023-05-25,1035,lv,2024-11-05,general,Kamala Harris,41,516
82897,1302,Echelon Insights,REP,NA,2.7,-0.8,Online Panel,NA,2023-05-22,2023-05-25,1035,lv,2024-11-05,general,Donald Trump,42,516
82897,1302,Echelon Insights,DEM,NA,2.7,-0.8,Online Panel,NA,2023-05-22,2023-05-25,1035,lv,2024-11-05,general,Kamala Harris,42,516
82937,294,McLaughlin,DEM,Leadership America Needs,0.5,1.6,Live Phone/Text-to-Web,Nevada,2023-05-22,2023-05-24,400,lv,2024-11-05,general,Kamala Harris,47,516
82937,294,McLaughlin,REP,Leadership America Needs,0.5,1.6,Live Phone/Text-to-Web,Nevada,2023-05-22,2023-05-24,400,lv,2024-11-05,general,Donald Trump,48,516
83088,1554,RMG Research,DEM,NA,2.3,-0.4,Online Panel,NA,2023-05-22,2023-05-24,1000,rv,2024-11-05,general,Kamala Harris,42,516
83088,1554,RMG Research,REP,NA,2.3,-0.4,Online Panel,NA,2023-05-22,2023-05-24,1000,rv,2024-11-05,general,Donald Trump,41,516
83088,1554,RMG Research,DEM,NA,2.3,-0.4,Online Panel,NA,2023-05-22,2023-05-24,1000,rv,2024-11-05,general,Kamala Harris,45,516
83088,1554,RMG Research,DEM,NA,2.3,-0.4,Online Panel,NA,2023-05-22,2023-05-24,1000,rv,2024-11-05,general,Kamala Harris,40,516
83088,1554,RMG Research,DEM,NA,2.3,-0.4,Online Panel,NA,2023-05-22,2023-05-24,1000,rv,2024-11-05,general,Kamala Harris,35,516
83088,1554,RMG Research,REP,NA,2.3,-0.4,Online Panel,NA,2023-05-22,2023-05-24,1000,rv,2024-11-05,general,Donald Trump,37,516
83088,1554,RMG Research,DEM,NA,2.3,-0.4,Online Panel,NA,2023-05-22,2023-05-24,1000,rv,2024-11-05,general,Kamala Harris,36,516
83088,1554,RMG Research,DEM,NA,2.3,-0.4,Online Panel,NA,2023-05-22,2023-05-24,1000,rv,2024-11-05,general,Kamala Harris,35,516
83772,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-22,2023-05-24,5000,rv,2024-11-05,general,Kamala Harris,43,516
83772,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-22,2023-05-24,5000,rv,2024-11-05,general,Donald Trump,42,516
82877,294,McLaughlin,DEM,NA,0.5,1.6,Online Panel,NA,2023-05-17,2023-05-24,1000,lv,2024-11-05,general,Kamala Harris,43,521
82877,294,McLaughlin,REP,NA,0.5,1.6,Online Panel,NA,2023-05-17,2023-05-24,1000,lv,2024-11-05,general,Donald Trump,47,521
82938,382,PPIC,DEM,NA,2.5,-0.4,Online Panel,California,2023-05-17,2023-05-24,1062,lv,2024-11-05,general,Kamala Harris,58,521
82938,382,PPIC,REP,NA,2.5,-0.4,Online Panel,California,2023-05-17,2023-05-24,1062,lv,2024-11-05,general,Donald Trump,25,521
83773,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-21,2023-05-23,5000,rv,2024-11-05,general,Kamala Harris,43,517
83773,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-21,2023-05-23,5000,rv,2024-11-05,general,Donald Trump,42,517
82951,415,Roanoke College,DEM,NA,2.6,-0.4,Live Phone/Online Panel,Virginia,2023-05-14,2023-05-23,678,a,2024-11-05,general,Kamala Harris,54,524
82951,415,Roanoke College,REP,NA,2.6,-0.4,Live Phone/Online Panel,Virginia,2023-05-14,2023-05-23,678,a,2024-11-05,general,Donald Trump,38,524
83774,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-20,2023-05-22,5000,rv,2024-11-05,general,Kamala Harris,43,518
83774,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-20,2023-05-22,5000,rv,2024-11-05,general,Donald Trump,41,518
82880,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Iowa,2023-05-19,2023-05-22,1064,rv,2024-11-05,general,Kamala Harris,38.4,519
82880,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Iowa,2023-05-19,2023-05-22,1064,rv,2024-11-05,general,Donald Trump,48.8,519
82880,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,Iowa,2023-05-19,2023-05-22,1064,rv,2024-11-05,general,Kamala Harris,37.8,519
82873,396,Quinnipiac,DEM,NA,2.8,-0.5,Live Phone,NA,2023-05-18,2023-05-22,1616,rv,2024-11-05,general,Kamala Harris,48,520
82873,396,Quinnipiac,REP,NA,2.8,-0.5,Live Phone,NA,2023-05-18,2023-05-22,1616,rv,2024-11-05,general,Donald Trump,46,520
82873,396,Quinnipiac,DEM,NA,2.8,-0.5,Live Phone,NA,2023-05-18,2023-05-22,1616,rv,2024-11-05,general,Kamala Harris,46,520
82856,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-19,2023-05-21,6000,rv,2024-11-05,general,Kamala Harris,42,519
82856,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-19,2023-05-21,6000,rv,2024-11-05,general,Donald Trump,42,519
82856,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-19,2023-05-21,6000,rv,2024-11-05,general,Kamala Harris,43,519
83775,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-18,2023-05-20,5000,rv,2024-11-05,general,Kamala Harris,43,520
83775,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-18,2023-05-20,5000,rv,2024-11-05,general,Donald Trump,42,520
82854,1497,co/efficient,DEM,NA,1.1,0.3,NA,Kentucky,2023-05-18,2023-05-19,987,lv,2024-11-05,general,Kamala Harris,33,520
82854,1497,co/efficient,REP,NA,1.1,0.3,NA,Kentucky,2023-05-18,2023-05-19,987,lv,2024-11-05,general,Donald Trump,57,520
83776,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-17,2023-05-19,5000,rv,2024-11-05,general,Kamala Harris,43,521
83776,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-17,2023-05-19,5000,rv,2024-11-05,general,Donald Trump,42,521
82890,1802,VoteTXT,DEM,Nevada Newsmakers,NA,NA,Text-to-Web,Nevada,2023-05-15,2023-05-19,412,rv,2024-11-05,general,Kamala Harris,36.13,523
82890,1802,VoteTXT,DEM,Nevada Newsmakers,NA,NA,Text-to-Web,Nevada,2023-05-15,2023-05-19,412,rv,2024-11-05,general,Kamala Harris,40.86,523
82890,1802,VoteTXT,REP,Nevada Newsmakers,NA,NA,Text-to-Web,Nevada,2023-05-15,2023-05-19,412,rv,2024-11-05,general,Donald Trump,48.48,523
82848,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-05-17,2023-05-18,2004,rv,2024-11-05,general,Kamala Harris,40,521
82848,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-05-17,2023-05-18,2004,rv,2024-11-05,general,Donald Trump,47,521
82848,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-05-17,2023-05-18,2004,rv,2024-11-05,general,Kamala Harris,39,521
82848,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-05-17,2023-05-18,2004,rv,2024-11-05,general,Donald Trump,50,521
82848,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-05-17,2023-05-18,2004,rv,2024-11-05,general,Kamala Harris,42,521
82848,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-05-17,2023-05-18,2004,rv,2024-11-05,general,Kamala Harris,42,521
82848,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-05-17,2023-05-18,2004,rv,2024-11-05,general,Kamala Harris,40,521
82848,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-05-17,2023-05-18,2004,rv,2024-11-05,general,Kamala Harris,41,521
82876,1347,Cygnal,DEM,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-05-16,2023-05-18,2527,lv,2024-11-05,general,Kamala Harris,46.6,522
82876,1347,Cygnal,REP,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-05-16,2023-05-18,2527,lv,2024-11-05,general,Donald Trump,44.7,522
82876,1347,Cygnal,DEM,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-05-16,2023-05-18,2527,lv,2024-11-05,general,Kamala Harris,45.1,522
83777,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-16,2023-05-18,5000,rv,2024-11-05,general,Kamala Harris,44,522
83777,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-16,2023-05-18,5000,rv,2024-11-05,general,Donald Trump,41,522
82870,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2023-05-08,2023-05-18,1010,a,2024-11-05,general,Kamala Harris,48,530
82870,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2023-05-08,2023-05-18,1010,a,2024-11-05,general,Donald Trump,52,530
82870,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2023-05-08,2023-05-18,833,rv,2024-11-05,general,Kamala Harris,47,530
82870,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2023-05-08,2023-05-18,833,rv,2024-11-05,general,Donald Trump,52,530
82870,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2023-05-08,2023-05-18,1010,a,2024-11-05,general,Kamala Harris,49,530
82870,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2023-05-08,2023-05-18,833,rv,2024-11-05,general,Kamala Harris,48,530
82849,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1500,rv,2024-11-05,general,Kamala Harris,41,521
82849,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1500,rv,2024-11-05,general,Donald Trump,37,521
82849,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1500,rv,2024-11-05,general,Kamala Harris,44,521
82849,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1500,rv,2024-11-05,general,Kamala Harris,37,521
82849,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1500,rv,2024-11-05,general,Donald Trump,37,521
82849,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1117,lv,2024-11-05,general,Kamala Harris,44,521
82849,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1117,lv,2024-11-05,general,Donald Trump,43,521
82849,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1117,lv,2024-11-05,general,Kamala Harris,47,521
82849,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1117,lv,2024-11-05,general,Kamala Harris,39,521
82849,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-05-17,2023-05-17,1117,lv,2024-11-05,general,Donald Trump,42,521
82846,379,Public Opinion Strategies,DEM,Citizen Awareness Project,1.6,0.3,Live Phone,Georgia,2023-05-15,2023-05-17,500,rv,2024-11-05,general,Kamala Harris,42,523
82846,379,Public Opinion Strategies,DEM,Citizen Awareness Project,1.6,0.3,Live Phone,Georgia,2023-05-15,2023-05-17,500,rv,2024-11-05,general,Kamala Harris,44,523
82846,379,Public Opinion Strategies,REP,Citizen Awareness Project,1.6,0.3,Live Phone,Georgia,2023-05-15,2023-05-17,500,rv,2024-11-05,general,Donald Trump,43,523
82846,379,Public Opinion Strategies,DEM,Citizen Awareness Project,1.6,0.3,Live Phone,Georgia,2023-05-15,2023-05-17,500,rv,2024-11-05,general,Kamala Harris,44,523
82847,379,Public Opinion Strategies,DEM,Citizen Awareness Project,1.6,0.3,Live Phone,Arizona,2023-05-15,2023-05-17,500,rv,2024-11-05,general,Kamala Harris,43,523
82847,379,Public Opinion Strategies,DEM,Citizen Awareness Project,1.6,0.3,Live Phone,Arizona,2023-05-15,2023-05-17,500,rv,2024-11-05,general,Kamala Harris,46,523
82847,379,Public Opinion Strategies,REP,Citizen Awareness Project,1.6,0.3,Live Phone,Arizona,2023-05-15,2023-05-17,500,rv,2024-11-05,general,Donald Trump,44,523
82847,379,Public Opinion Strategies,DEM,Citizen Awareness Project,1.6,0.3,Live Phone,Arizona,2023-05-15,2023-05-17,500,rv,2024-11-05,general,Kamala Harris,45,523
83778,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-15,2023-05-17,5000,rv,2024-11-05,general,Kamala Harris,44,523
83778,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-15,2023-05-17,5000,rv,2024-11-05,general,Donald Trump,42,523
82878,1707,Texas Hispanic Policy Foundation,DEM,NA,NA,NA,Online Panel,Texas,2023-05-08,2023-05-17,1000,rv,2024-11-05,general,Kamala Harris,42,530
82878,1707,Texas Hispanic Policy Foundation,REP,NA,NA,NA,Online Panel,Texas,2023-05-08,2023-05-17,1000,rv,2024-11-05,general,Donald Trump,44,530
82878,1707,Texas Hispanic Policy Foundation,DEM,NA,NA,NA,Online Panel,Texas,2023-05-08,2023-05-17,1000,rv,2024-11-05,general,Kamala Harris,42,530
82878,1707,Texas Hispanic Policy Foundation,DEM,NA,NA,NA,Online Panel,Texas,2023-05-08,2023-05-17,1000,rv,2024-11-05,general,Kamala Harris,39,530
82878,1707,Texas Hispanic Policy Foundation,REP,NA,NA,NA,Online Panel,Texas,2023-05-08,2023-05-17,1000,rv,2024-11-05,general,Donald Trump,46,530
82878,1707,Texas Hispanic Policy Foundation,DEM,NA,NA,NA,Online Panel,Texas,2023-05-08,2023-05-17,1000,rv,2024-11-05,general,Kamala Harris,40,530
83779,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-14,2023-05-16,5000,rv,2024-11-05,general,Kamala Harris,44,524
83779,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-14,2023-05-16,5000,rv,2024-11-05,general,Donald Trump,42,524
82832,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-05-13,2023-05-16,1500,a,2024-11-05,general,Kamala Harris,40,525
82832,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-05-13,2023-05-16,1500,a,2024-11-05,general,Donald Trump,41,525
82832,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-05-13,2023-05-16,1302,rv,2024-11-05,general,Kamala Harris,42,525
82832,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-05-13,2023-05-16,1302,rv,2024-11-05,general,Donald Trump,44,525
82832,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-05-13,2023-05-16,1500,a,2024-11-05,general,Kamala Harris,38,525
82832,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-05-13,2023-05-16,1302,rv,2024-11-05,general,Kamala Harris,41,525
83780,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-13,2023-05-15,5000,rv,2024-11-05,general,Kamala Harris,44,525
83780,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-13,2023-05-15,5000,rv,2024-11-05,general,Donald Trump,42,525
82827,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-05-12,2023-05-15,2042,a,2024-11-05,general,Kamala Harris,38,526
82827,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2023-05-12,2023-05-15,2042,a,2024-11-05,general,Donald Trump,43,526
82827,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-05-12,2023-05-15,1591,rv,2024-11-05,general,Kamala Harris,41,526
82827,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2023-05-12,2023-05-15,1591,rv,2024-11-05,general,Donald Trump,44,526
82827,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-05-12,2023-05-15,2042,a,2024-11-05,general,Kamala Harris,37,526
82827,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-05-12,2023-05-15,1591,rv,2024-11-05,general,Kamala Harris,39,526
82828,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2023-05-09,2023-05-15,NA,rv,2024-11-05,general,Kamala Harris,44,529
82828,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2023-05-09,2023-05-15,NA,rv,2024-11-05,general,Donald Trump,38,529
82828,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2023-05-09,2023-05-15,4415,a,2024-11-05,general,Kamala Harris,37,529
82828,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2023-05-09,2023-05-15,4415,a,2024-11-05,general,Kamala Harris,38,529
82828,241,Ipsos,REP,Reuters,2.8,-0.9,Probability Panel,NA,2023-05-09,2023-05-15,4415,a,2024-11-05,general,Donald Trump,36,529
82828,241,Ipsos,DEM,Reuters,2.8,-0.9,Probability Panel,NA,2023-05-09,2023-05-15,4415,a,2024-11-05,general,Kamala Harris,37,529
82828,241,Ipsos,IND,Reuters,2.8,-0.9,Probability Panel,NA,2023-05-09,2023-05-15,4415,a,2024-11-05,general,Donald Trump,22,529
82816,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-12,2023-05-14,6000,rv,2024-11-05,general,Kamala Harris,44,526
82816,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-12,2023-05-14,6000,rv,2024-11-05,general,Donald Trump,41,526
82816,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-12,2023-05-14,6000,rv,2024-11-05,general,Kamala Harris,43,526
83214,241,Ipsos,DEM,Politico,2.8,-0.9,Probability Panel,NA,2023-05-12,2023-05-14,1016,a,2024-11-05,general,Kamala Harris,38,526
83214,241,Ipsos,REP,Politico,2.8,-0.9,Probability Panel,NA,2023-05-12,2023-05-14,1016,a,2024-11-05,general,Donald Trump,33,526
82875,921,Clarity,DEM,NA,1.6,-0.2,Online Panel,NA,2023-05-08,2023-05-14,1122,lv,2024-11-05,general,Kamala Harris,47,530
82875,921,Clarity,REP,NA,1.6,-0.2,Online Panel,NA,2023-05-08,2023-05-14,1122,lv,2024-11-05,general,Donald Trump,43,530
82875,921,Clarity,DEM,NA,1.6,-0.2,Online Panel,NA,2023-05-08,2023-05-14,1122,lv,2024-11-05,general,Kamala Harris,47,530
83781,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-05-11,2023-05-13,5000,rv,2024-11-05,general,Kamala Harris,44,527
83781,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-05-11,2023-05-13,5000,rv,2024-11-05,general,Donald Trump,42,527
82834,1418,WPAi,DEM,NA,1.7,-0.1,Online Panel,NA,2023-05-10,2023-05-13,789,rv,2024-11-05,general,Kamala Harris,47,528
82834,1418,WPAi,REP,NA,1.7,-0.1,Online Panel,NA,2023-05-10,2023-05-13,789,rv,2024-11-05,general,Donald Trump,40,528
82814,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2023-05-10,2023-05-12,1009,a,2024-11-05,general,Kamala Harris,38.6,528
82814,1709,Big Village,REP,NA,1.2,1.7,Online Panel,NA,2023-05-10,2023-05-12,1009,a,2024-11-05,general,Donald Trump,40.8,528
82814,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2023-05-10,2023-05-12,830,rv,2024-11-05,general,Kamala Harris,42,528
82814,1709,Big Village,REP,NA,1.2,1.7,Online Panel,NA,2023-05-10,2023-05-12,830,rv,2024-11-05,general,Donald Trump,44.5,528
82814,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2023-05-10,2023-05-12,1009,a,2024-11-05,general,Kamala Harris,38.1,528
82814,1709,Big Village,DEM,NA,1.2,1.7,Online Panel,NA,2023-05-10,2023-05-12,830,rv,2024-11-05,general,Kamala Harris,41,528
