poll_id,pollster_id,Pollster,Party,sponsors,NumericGrade,PollScore,Methodology,State,StartDate,EndDate,SampleSize,Population,ElectionDate,Stage,CandidateName,Percentage,TimeToElection,Weight,numpolls,PredictedPercentage
82063,294,McLaughlin,REP,NA,0.5,1.6,Online Panel,NA,2023-01-19,2023-01-24,1000,lv,2024-11-05,general,Donald Trump,50,656,0.001524390243902439,5203,NA
83876,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-21,2023-01-23,5000,rv,2024-11-05,general,Kamala Harris,43,654,0.0015290519877675841,5764,NA
83876,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-21,2023-01-23,5000,rv,2024-11-05,general,Donald Trump,41,654,0.0015290519877675841,5203,NA
82042,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-01-19,2023-01-23,2288,a,2024-11-05,general,Kamala Harris,50,656,0.001524390243902439,5764,NA
82042,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2023-01-19,2023-01-23,2288,a,2024-11-05,general,Donald Trump,50,656,0.001524390243902439,5203,NA
82042,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-01-19,2023-01-23,1676,rv,2024-11-05,general,Kamala Harris,52,656,0.001524390243902439,5764,NA
82042,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2023-01-19,2023-01-23,1676,rv,2024-11-05,general,Donald Trump,48,656,0.001524390243902439,5203,NA
82042,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-01-19,2023-01-23,2288,a,2024-11-05,general,Kamala Harris,50,656,0.001524390243902439,5764,NA
82042,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2023-01-19,2023-01-23,2288,a,2024-11-05,general,Ron DeSantis,50,656,0.001524390243902439,466,NA
82042,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-01-19,2023-01-23,1676,rv,2024-11-05,general,Kamala Harris,52,656,0.001524390243902439,5764,NA
82042,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2023-01-19,2023-01-23,1676,rv,2024-11-05,general,Ron DeSantis,48,656,0.001524390243902439,466,NA
82031,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-20,2023-01-22,6000,rv,2024-11-05,general,Kamala Harris,44,655,0.0015267175572519084,5764,NA
82031,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-20,2023-01-22,6000,rv,2024-11-05,general,Donald Trump,41,655,0.0015267175572519084,5203,NA
82031,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-20,2023-01-22,6000,rv,2024-11-05,general,Kamala Harris,41,655,0.0015267175572519084,5764,NA
82031,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-20,2023-01-22,6000,rv,2024-11-05,general,Ron DeSantis,43,655,0.0015267175572519084,466,NA
82030,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel,NA,2023-01-19,2023-01-21,1015,rv,2024-11-05,general,Kamala Harris,41.4,656,0.001524390243902439,5764,NA
82030,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel,NA,2023-01-19,2023-01-21,1015,rv,2024-11-05,general,Donald Trump,43.9,656,0.001524390243902439,5203,NA
82030,1102,Emerson,DEM,NA,2.9,-1.1,IVR/Online Panel,NA,2023-01-19,2023-01-21,1015,rv,2024-11-05,general,Kamala Harris,39.5,656,0.001524390243902439,5764,NA
82030,1102,Emerson,REP,NA,2.9,-1.1,IVR/Online Panel,NA,2023-01-19,2023-01-21,1015,rv,2024-11-05,general,Ron DeSantis,39.2,656,0.001524390243902439,466,NA
83877,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-19,2023-01-21,5000,rv,2024-11-05,general,Kamala Harris,44,656,0.001524390243902439,5764,NA
83877,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-19,2023-01-21,5000,rv,2024-11-05,general,Donald Trump,40,656,0.001524390243902439,5203,NA
82049,1347,Cygnal,DEM,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-01-19,2023-01-20,2529,lv,2024-11-05,general,Kamala Harris,47.3,656,0.001524390243902439,5764,NA
82049,1347,Cygnal,REP,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-01-19,2023-01-20,2529,lv,2024-11-05,general,Donald Trump,43.9,656,0.001524390243902439,5203,NA
82049,1347,Cygnal,DEM,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-01-19,2023-01-20,2529,lv,2024-11-05,general,Kamala Harris,45.6,656,0.001524390243902439,5764,NA
82049,1347,Cygnal,REP,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-01-19,2023-01-20,2529,lv,2024-11-05,general,Ron DeSantis,45,656,0.001524390243902439,466,NA
82049,1347,Cygnal,DEM,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-01-19,2023-01-20,2529,lv,2024-11-05,general,Kamala Harris,44.5,656,0.001524390243902439,5764,NA
82049,1347,Cygnal,REP,NA,2.1,-1.1,Online Panel/Text-to-Web,NA,2023-01-19,2023-01-20,2529,lv,2024-11-05,general,Mike Pence,41.1,656,0.001524390243902439,26,NA
83878,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-18,2023-01-20,5000,rv,2024-11-05,general,Kamala Harris,43,657,0.0015220700152207,5764,NA
83878,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-18,2023-01-20,5000,rv,2024-11-05,general,Donald Trump,40,657,0.0015220700152207,5203,NA
82046,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2023-01-09,2023-01-20,1000,a,2024-11-05,general,Kamala Harris,38,666,0.0015015015015015015,5764,NA
82046,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2023-01-09,2023-01-20,1000,a,2024-11-05,general,Donald Trump,39,666,0.0015015015015015015,5203,NA
82046,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2023-01-09,2023-01-20,790,rv,2024-11-05,general,Kamala Harris,40,666,0.0015015015015015015,5764,NA
82046,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2023-01-09,2023-01-20,790,rv,2024-11-05,general,Donald Trump,40,666,0.0015015015015015015,5203,NA
82046,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2023-01-09,2023-01-20,1000,a,2024-11-05,general,Kamala Harris,36,666,0.0015015015015015015,5764,NA
82046,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2023-01-09,2023-01-20,1000,a,2024-11-05,general,Ron DeSantis,41,666,0.0015015015015015015,466,NA
82046,1075,Marquette Law School,DEM,NA,3,-1.1,Probability Panel,NA,2023-01-09,2023-01-20,790,rv,2024-11-05,general,Kamala Harris,38,666,0.0015015015015015015,5764,NA
82046,1075,Marquette Law School,REP,NA,3,-1.1,Probability Panel,NA,2023-01-09,2023-01-20,790,rv,2024-11-05,general,Ron DeSantis,45,666,0.0015015015015015015,466,NA
82015,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-01-18,2023-01-19,2050,rv,2024-11-05,general,Kamala Harris,41,657,0.0015220700152207,5764,NA
82015,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-01-18,2023-01-19,2050,rv,2024-11-05,general,Donald Trump,46,657,0.0015220700152207,5203,NA
82015,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-01-18,2023-01-19,2050,rv,2024-11-05,general,Kamala Harris,40,657,0.0015220700152207,5764,NA
82015,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-01-18,2023-01-19,2050,rv,2024-11-05,general,Donald Trump,48,657,0.0015220700152207,5203,NA
82015,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-01-18,2023-01-19,2050,rv,2024-11-05,general,Kamala Harris,39,657,0.0015220700152207,5764,NA
82015,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-01-18,2023-01-19,2050,rv,2024-11-05,general,Ron DeSantis,42,657,0.0015220700152207,466,NA
82015,1797,HarrisX/Harris Poll,DEM,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-01-18,2023-01-19,2050,rv,2024-11-05,general,Kamala Harris,40,657,0.0015220700152207,5764,NA
82015,1797,HarrisX/Harris Poll,REP,Harvard CAPS,1.5,-0.1,Online Panel,NA,2023-01-18,2023-01-19,2050,rv,2024-11-05,general,Ron DeSantis,43,657,0.0015220700152207,466,NA
83879,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-17,2023-01-19,5000,rv,2024-11-05,general,Kamala Harris,43,658,0.001519756838905775,5764,NA
83879,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-17,2023-01-19,5000,rv,2024-11-05,general,Donald Trump,40,658,0.001519756838905775,5203,NA
82037,1691,Schoen Cooperman,DEM,NA,1.5,0,Online Panel/Text-to-Web,NA,2023-01-14,2023-01-18,NA,lv,2024-11-05,general,Kamala Harris,45,661,0.0015128593040847202,5764,NA
82037,1691,Schoen Cooperman,REP,NA,1.5,0,Online Panel/Text-to-Web,NA,2023-01-14,2023-01-18,NA,lv,2024-11-05,general,Donald Trump,42,661,0.0015128593040847202,5203,NA
82037,1691,Schoen Cooperman,DEM,NA,1.5,0,Online Panel/Text-to-Web,NA,2023-01-14,2023-01-18,NA,lv,2024-11-05,general,Kamala Harris,43,661,0.0015128593040847202,5764,NA
82037,1691,Schoen Cooperman,REP,NA,1.5,0,Online Panel/Text-to-Web,NA,2023-01-14,2023-01-18,NA,lv,2024-11-05,general,Ron DeSantis,42,661,0.0015128593040847202,466,NA
81997,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-01-14,2023-01-17,1500,a,2024-11-05,general,Kamala Harris,40,661,0.0015128593040847202,5764,NA
81997,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-01-14,2023-01-17,1500,a,2024-11-05,general,Ron DeSantis,35,661,0.0015128593040847202,466,NA
81997,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-01-14,2023-01-17,1314,rv,2024-11-05,general,Kamala Harris,43,661,0.0015128593040847202,5764,NA
81997,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-01-14,2023-01-17,1314,rv,2024-11-05,general,Ron DeSantis,43,661,0.0015128593040847202,466,NA
81997,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-01-14,2023-01-17,1500,a,2024-11-05,general,Kamala Harris,42,661,0.0015128593040847202,5764,NA
81997,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-01-14,2023-01-17,1500,a,2024-11-05,general,Donald Trump,36,661,0.0015128593040847202,5203,NA
81997,568,YouGov,DEM,Economist,3,-1.1,Online Panel,NA,2023-01-14,2023-01-17,1314,rv,2024-11-05,general,Kamala Harris,46,661,0.0015128593040847202,5764,NA
81997,568,YouGov,REP,Economist,3,-1.1,Online Panel,NA,2023-01-14,2023-01-17,1314,rv,2024-11-05,general,Donald Trump,42,661,0.0015128593040847202,5203,NA
82012,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,2000,rv,2024-11-05,general,Kamala Harris,35,659,0.0015174506828528073,5764,NA
82012,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,2000,rv,2024-11-05,general,Donald Trump,35,659,0.0015174506828528073,5203,NA
82012,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,2000,rv,2024-11-05,general,Kamala Harris,37,659,0.0015174506828528073,5764,NA
82012,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,2000,rv,2024-11-05,general,Ron DeSantis,30,659,0.0015174506828528073,466,NA
82012,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,2000,rv,2024-11-05,general,Kamala Harris,36,659,0.0015174506828528073,5764,NA
82012,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,2000,rv,2024-11-05,general,Donald Trump,36,659,0.0015174506828528073,5203,NA
82012,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,1458,lv,2024-11-05,general,Kamala Harris,39,659,0.0015174506828528073,5764,NA
82012,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,1458,lv,2024-11-05,general,Donald Trump,41,659,0.0015174506828528073,5203,NA
82012,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,1458,lv,2024-11-05,general,Kamala Harris,40,659,0.0015174506828528073,5764,NA
82012,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,1458,lv,2024-11-05,general,Ron DeSantis,38,659,0.0015174506828528073,466,NA
82012,1562,Redfield & Wilton Strategies,DEM,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,1458,lv,2024-11-05,general,Kamala Harris,39,659,0.0015174506828528073,5764,NA
82012,1562,Redfield & Wilton Strategies,REP,NA,1.8,0.4,Online Panel,NA,2023-01-16,2023-01-16,1458,lv,2024-11-05,general,Donald Trump,42,659,0.0015174506828528073,5203,NA
82001,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2023-01-12,2023-01-16,1028,rv,2024-11-05,general,Kamala Harris,46,663,0.0015082956259426848,5764,NA
82001,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2023-01-12,2023-01-16,1028,rv,2024-11-05,general,Donald Trump,40,663,0.0015082956259426848,5203,NA
82001,568,YouGov,DEM,Yahoo News,3,-1.1,Online Panel,NA,2023-01-12,2023-01-16,1028,rv,2024-11-05,general,Kamala Harris,44,663,0.0015082956259426848,5764,NA
82001,568,YouGov,REP,Yahoo News,3,-1.1,Online Panel,NA,2023-01-12,2023-01-16,1028,rv,2024-11-05,general,Ron DeSantis,42,663,0.0015082956259426848,466,NA
81991,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-10,2023-01-12,6000,rv,2024-11-05,general,Kamala Harris,43,665,0.0015037593984962407,5764,NA
81991,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-10,2023-01-12,6000,rv,2024-11-05,general,Donald Trump,40,665,0.0015037593984962407,5203,NA
81991,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-10,2023-01-12,6000,rv,2024-11-05,general,Kamala Harris,41,665,0.0015037593984962407,5764,NA
81991,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-10,2023-01-12,6000,rv,2024-11-05,general,Ron DeSantis,44,665,0.0015037593984962407,466,NA
82054,1761,Differentiators,DEM,Susan B. Anthony List | North Carolina Faith & Freedom Coalition | NC Values Coalition,NA,NA,Live Phone/Text-to-Web,North Carolina,2023-01-09,2023-01-12,500,lv,2024-11-05,general,Kamala Harris,43.8,666,0.0015015015015015015,5764,NA
82054,1761,Differentiators,REP,Susan B. Anthony List | North Carolina Faith & Freedom Coalition | NC Values Coalition,NA,NA,Live Phone/Text-to-Web,North Carolina,2023-01-09,2023-01-12,500,lv,2024-11-05,general,Ron DeSantis,48.8,666,0.0015015015015015015,466,NA
82054,1761,Differentiators,DEM,Susan B. Anthony List | North Carolina Faith & Freedom Coalition | NC Values Coalition,NA,NA,Live Phone/Text-to-Web,North Carolina,2023-01-09,2023-01-12,500,lv,2024-11-05,general,Kamala Harris,48.4,666,0.0015015015015015015,5764,NA
82054,1761,Differentiators,REP,Susan B. Anthony List | North Carolina Faith & Freedom Coalition | NC Values Coalition,NA,NA,Live Phone/Text-to-Web,North Carolina,2023-01-09,2023-01-12,500,lv,2024-11-05,general,Donald Trump,44.6,666,0.0015015015015015015,5203,NA
83880,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-09,2023-01-11,5000,rv,2024-11-05,general,Kamala Harris,44,666,0.0015015015015015015,5764,NA
83880,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-09,2023-01-11,5000,rv,2024-11-05,general,Donald Trump,40,666,0.0015015015015015015,5203,NA
83881,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-08,2023-01-10,5000,rv,2024-11-05,general,Kamala Harris,44,667,0.0014992503748125937,5764,NA
83881,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-08,2023-01-10,5000,rv,2024-11-05,general,Donald Trump,40,667,0.0014992503748125937,5203,NA
83882,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-07,2023-01-09,5000,rv,2024-11-05,general,Kamala Harris,44,668,0.0014970059880239522,5764,NA
83882,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-07,2023-01-09,5000,rv,2024-11-05,general,Donald Trump,40,668,0.0014970059880239522,5203,NA
81953,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-06,2023-01-08,7500,rv,2024-11-05,general,Kamala Harris,44,669,0.0014947683109118087,5764,NA
81953,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-06,2023-01-08,7500,rv,2024-11-05,general,Donald Trump,41,669,0.0014947683109118087,5203,NA
81953,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-06,2023-01-08,7500,rv,2024-11-05,general,Kamala Harris,43,669,0.0014947683109118087,5764,NA
81953,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-06,2023-01-08,7500,rv,2024-11-05,general,Ron DeSantis,43,669,0.0014947683109118087,466,NA
81967,1702,Blueprint Polling,DEM,NA,2.4,-0.3,IVR/Text,Arizona,2023-01-05,2023-01-08,618,v,2024-11-05,general,Kamala Harris,37,670,0.0014925373134328358,5764,48.34487047104718
81967,1702,Blueprint Polling,REP,NA,2.4,-0.3,IVR/Text,Arizona,2023-01-05,2023-01-08,618,v,2024-11-05,general,Ron DeSantis,43.2,670,0.0014925373134328358,466,1.1372613853508842
81967,1702,Blueprint Polling,DEM,NA,2.4,-0.3,IVR/Text,Arizona,2023-01-05,2023-01-08,618,v,2024-11-05,general,Kamala Harris,35.2,670,0.0014925373134328358,5764,48.34487047104718
81967,1702,Blueprint Polling,REP,NA,2.4,-0.3,IVR/Text,Arizona,2023-01-05,2023-01-08,618,v,2024-11-05,general,Donald Trump,38.3,670,0.0014925373134328358,5203,43.34610325755612
81977,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-01-05,2023-01-08,2220,a,2024-11-05,general,Kamala Harris,50,670,0.0014925373134328358,5764,NA
81977,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2023-01-05,2023-01-08,2220,a,2024-11-05,general,Donald Trump,50,670,0.0014925373134328358,5203,NA
81977,1726,Premise,DEM,NA,1.9,0.1,App Panel,NA,2023-01-05,2023-01-08,1642,rv,2024-11-05,general,Kamala Harris,50,670,0.0014925373134328358,5764,NA
81977,1726,Premise,REP,NA,1.9,0.1,App Panel,NA,2023-01-05,2023-01-08,1642,rv,2024-11-05,general,Donald Trump,50,670,0.0014925373134328358,5203,NA
81980,1418,WPAi,DEM,Club for Growth,1.7,-0.1,Live Phone,NA,2023-01-02,2023-01-08,1035,lv,2024-11-05,general,Kamala Harris,49,673,0.0014858841010401188,5764,NA
81980,1418,WPAi,REP,Club for Growth,1.7,-0.1,Live Phone,NA,2023-01-02,2023-01-08,1035,lv,2024-11-05,general,Donald Trump,41,673,0.0014858841010401188,5203,NA
81980,1418,WPAi,DEM,Club for Growth,1.7,-0.1,Live Phone,NA,2023-01-02,2023-01-08,1035,lv,2024-11-05,general,Kamala Harris,42,673,0.0014858841010401188,5764,NA
81980,1418,WPAi,REP,Club for Growth,1.7,-0.1,Live Phone,NA,2023-01-02,2023-01-08,1035,lv,2024-11-05,general,Ron DeSantis,45,673,0.0014858841010401188,466,NA
83883,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-05,2023-01-07,5000,rv,2024-11-05,general,Kamala Harris,44,670,0.0014925373134328358,5764,NA
83883,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-05,2023-01-07,5000,rv,2024-11-05,general,Donald Trump,40,670,0.0014925373134328358,5203,NA
83884,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-04,2023-01-06,5000,rv,2024-11-05,general,Kamala Harris,44,671,0.0014903129657228018,5764,NA
83884,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-04,2023-01-06,5000,rv,2024-11-05,general,Donald Trump,41,671,0.0014903129657228018,5203,NA
83095,1554,RMG Research,DEM,NA,2.3,-0.4,Online Panel,NA,2023-01-03,2023-01-05,1000,rv,2024-11-05,general,Kamala Harris,38,672,0.001488095238095238,5764,NA
83095,1554,RMG Research,REP,NA,2.3,-0.4,Online Panel,NA,2023-01-03,2023-01-05,1000,rv,2024-11-05,general,Donald Trump,41,672,0.001488095238095238,5203,NA
83095,1554,RMG Research,DEM,NA,2.3,-0.4,Online Panel,NA,2023-01-03,2023-01-05,1000,rv,2024-11-05,general,Kamala Harris,35,672,0.001488095238095238,5764,NA
83095,1554,RMG Research,REP,NA,2.3,-0.4,Online Panel,NA,2023-01-03,2023-01-05,1000,rv,2024-11-05,general,Ron DeSantis,39,672,0.001488095238095238,466,NA
83885,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-03,2023-01-05,5000,rv,2024-11-05,general,Kamala Harris,44,672,0.001488095238095238,5764,NA
83885,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-03,2023-01-05,5000,rv,2024-11-05,general,Donald Trump,40,672,0.001488095238095238,5203,NA
83886,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-02,2023-01-04,5000,rv,2024-11-05,general,Kamala Harris,43,673,0.0014858841010401188,5764,NA
83886,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-02,2023-01-04,5000,rv,2024-11-05,general,Donald Trump,40,673,0.0014858841010401188,5203,NA
83887,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2023-01-01,2023-01-03,5000,rv,2024-11-05,general,Kamala Harris,44,674,0.001483679525222552,5764,NA
83887,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2023-01-01,2023-01-03,5000,rv,2024-11-05,general,Donald Trump,40,674,0.001483679525222552,5203,NA
81921,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-31,2023-01-02,8000,rv,2024-11-05,general,Kamala Harris,44,675,0.0014814814814814814,5764,NA
81921,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-31,2023-01-02,8000,rv,2024-11-05,general,Donald Trump,40,675,0.0014814814814814814,5203,NA
81921,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-31,2023-01-02,8000,rv,2024-11-05,general,Kamala Harris,42,675,0.0014814814814814814,5764,NA
81921,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-31,2023-01-02,8000,rv,2024-11-05,general,Ron DeSantis,42,675,0.0014814814814814814,466,NA
83888,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-30,2023-01-01,5000,rv,2024-11-05,general,Kamala Harris,45,676,0.0014792899408284023,5764,NA
83888,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-30,2023-01-01,5000,rv,2024-11-05,general,Donald Trump,40,676,0.0014792899408284023,5203,NA
83889,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-29,2022-12-31,5000,rv,2024-11-05,general,Kamala Harris,44,677,0.0014771048744460858,5764,NA
83889,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-29,2022-12-31,5000,rv,2024-11-05,general,Donald Trump,40,677,0.0014771048744460858,5203,NA
83890,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-28,2022-12-30,5000,rv,2024-11-05,general,Kamala Harris,43,678,0.0014749262536873156,5764,NA
83890,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-28,2022-12-30,5000,rv,2024-11-05,general,Donald Trump,40,678,0.0014749262536873156,5203,NA
83891,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-27,2022-12-29,5000,rv,2024-11-05,general,Kamala Harris,43,679,0.0014727540500736377,5764,NA
83891,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-27,2022-12-29,5000,rv,2024-11-05,general,Donald Trump,40,679,0.0014727540500736377,5203,NA
81935,1515,Data for Progress,DEM,NA,2.6,-1.2,Online Panel,NA,2022-12-22,2022-12-29,1189,lv,2024-11-05,general,Kamala Harris,47,684,0.0014619883040935672,5764,NA
81935,1515,Data for Progress,REP,NA,2.6,-1.2,Online Panel,NA,2022-12-22,2022-12-29,1189,lv,2024-11-05,general,Donald Trump,45,684,0.0014619883040935672,5203,NA
83892,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-26,2022-12-28,5000,rv,2024-11-05,general,Kamala Harris,43,680,0.0014705882352941176,5764,NA
83892,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-26,2022-12-28,5000,rv,2024-11-05,general,Donald Trump,40,680,0.0014705882352941176,5203,NA
83893,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-25,2022-12-27,5000,rv,2024-11-05,general,Kamala Harris,44,681,0.0014684287812041115,5764,NA
83893,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-25,2022-12-27,5000,rv,2024-11-05,general,Donald Trump,40,681,0.0014684287812041115,5203,NA
83894,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-24,2022-12-26,5000,rv,2024-11-05,general,Kamala Harris,44,682,0.001466275659824047,5764,NA
83894,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-24,2022-12-26,5000,rv,2024-11-05,general,Donald Trump,41,682,0.001466275659824047,5203,NA
83895,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-23,2022-12-25,5000,rv,2024-11-05,general,Kamala Harris,45,683,0.0014641288433382138,5764,NA
83895,1189,Morning Consult,REP,NA,1.9,-0.3,Online Panel,NA,2022-12-23,2022-12-25,5000,rv,2024-11-05,general,Donald Trump,40,683,0.0014641288433382138,5203,NA
83302,1416,HarrisX,DEM,No Labels,1.5,-0.1,NA,NA,2022-12-07,2022-12-25,26230,rv,2024-11-05,general,Kamala Harris,42,699,0.001430615164520744,5764,NA
83302,1416,HarrisX,REP,No Labels,1.5,-0.1,NA,NA,2022-12-07,2022-12-25,26230,rv,2024-11-05,general,Donald Trump,43,699,0.001430615164520744,5203,NA
83896,1189,Morning Consult,DEM,NA,1.9,-0.3,Online Panel,NA,2022-12-22,2022-12-24,5000,rv,2024-11-05,general,Kamala Harris,44,684,0.0014619883040935672,5764,NA
